,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance
221,263.0,1045.0,16819320744.0,5.064464457387577,590.5,1.6715353990004032,1222.0,272.30209950424404,586.4001453375205,474.0,0.0,1222.0,230.77209698778006,660.69205767052,0.4499187801254013,16819320744.0,0.03604386955319135,92648.86461704047
222,551.0,1075.0,74461934748.0,4.533362323371928,161.0,4.667987709346176,1348.0,143.740441977286,893.080644798669,944.0,73.0,1275.0,83.1516034374136,914.9021601674231,-1.501540851410075,74461934748.0,0.05806445290041518,39452.92456501061
223,444.0,1098.0,13379001716.0,3.7379627367595782,78.0,6.523812513661319,1205.0,157.2808938377557,954.6630442657394,1038.0,100.0,1105.0,52.25813089676819,984.5212869496536,-2.231988580841135,13379001716.0,0.11560644689004139,57900.63637027311
224,186.9,1004.1000000000001,458612608.0,4.868263058116475,606.75,1.7619503656409046,1091.0,279.95018568595634,505.9720930232558,373.0,123.0,968.0,235.57034207679825,596.249653762921,0.5996935566309806,458612608.0,0.0428664142779881,99505.89069406885
225,947.0,1255.0,27034838112.0,3.990100978457438,214.0,1.8034127893891403,1581.0,103.80515711487166,1107.5499265785609,1093.0,625.0,956.0,85.64404063323563,1113.8157160586338,-0.046585178279046166,27034838112.0,0.07126767444599696,13918.60947503132
226,250.0,1059.0,32205157415.0,4.7966642689289625,701.0,1.2496335778843928,1250.0,326.7516949685427,679.6034569588834,769.0,0.0,1250.0,299.3906455257114,761.0849402342054,-0.1381109429236531,32205157415.0,0.04692395376132857,117389.42754083911
227,129.0,1022.0,647085685.0,3.9354410900904067,134.0,4.150204423932758,1578.0,263.6777395825523,341.8982621288921,178.0,53.0,1525.0,159.11920876029941,484.026410327246,1.6426951459771677,647085685.0,0.1134610554641166,117387.14424752288
228,175.0,1071.0,9490039507.0,4.939303066710645,665.5,1.8534705737864978,1349.0,314.2479937486432,506.83488456424516,328.0,26.0,1323.0,262.1887273947101,618.3606865218087,0.7085101665185778,9490039507.0,0.043920834661150536,125488.33842447093
229,966.0,1114.0,22078418569.0,3.5384995912213477,61.0,12.273921873520907,1785.0,64.0667134529785,1055.2888514376182,1048.0,334.0,1451.0,26.857736941151586,1061.858254816573,1.0338413508246107,22078418569.0,0.13630113724048878,13908.393353570751
230,1010.0,1113.0,33608607571.0,2.871956830300338,52.0,59.10697106421562,1214.0,35.954269807545096,1059.5248802064136,1066.0,90.0,1124.0,21.87298386775823,1061.2165648412908,-5.158325091528566,33608607571.0,0.17502769289945622,3587.6257171345624
231,165.0,617.0,3031581051.0,4.290118464266716,147.0,6.69014349088224,1216.0,147.97897990438278,318.7285241498393,240.0,11.0,1205.0,75.79591254080641,381.32210102007696,2.033211588713883,3031581051.0,0.07983082970347245,43818.672619631056
232,396.0,1083.0,37605621629.0,3.922515854091366,136.0,4.658940895590256,1469.0,211.48473352985275,910.7145953235245,1042.0,5.0,1464.0,118.97340675011696,951.6146231783058,-1.7148054984932164,37605621629.0,0.1345150557112356,76169.31691149794
233,216.0,1013.0,1066236348.0,4.3943071653348795,394.75,2.4736248650268906,1104.0,253.17941123197727,456.87660524846456,298.0,139.0,965.0,193.81627898543175,545.5869213766211,1.0572150325833862,1066236348.0,0.07211159713200907,88928.85635385814
234,1057.0,1129.0,7539566718.0,2.3138562515733785,37.0,4.363450649855656,1178.0,23.051911284099496,1093.461990160292,1095.0,941.0,237.0,15.469227893563957,1093.876908378643,-0.6441457535610885,7539566718.0,0.24230873438241488,907.5667587118538
235,271.0,1065.0,5038500622.0,4.667917666973544,428.0,2.772219804027587,1667.0,263.5241757953916,525.2851328350478,361.0,105.0,1562.0,199.32368494726975,610.6252654698818,1.09491538634296,5038500622.0,0.06200754936021249,96938.74405262979
236,1032.0,1104.0,7505514583.0,2.2991219516630204,36.0,6.170856760083314,1164.0,22.62883373719868,1067.1913439635534,1067.0,846.0,318.0,15.33605650932504,1067.6092965943296,-0.5751787483834561,7505514583.0,0.24724706815667324,892.2455439037087
237,1037.0,1150.0,7344077198.0,2.890403222343848,59.0,3.0654986741005534,1255.0,35.2517837595159,1092.495523359922,1091.0,922.0,333.0,24.604183385256736,1093.3982111082387,0.0923869678087158,7344077198.0,0.1582806850745284,1973.1794932268274
238,177.0,1050.0,18249686362.0,4.829870081177108,766.0,1.329693944454902,1163.0,341.71527090850594,563.2304280328233,400.0,15.0,1148.0,310.09240022557753,670.6042943221752,0.2913391442607116,18249686362.0,0.046400494389675744,132481.60450130515
239,209.0,1017.0,1190847994.0,4.602784531569745,502.0,2.152453300415396,1143.0,270.5932147445147,477.1679825755513,305.0,148.0,995.0,217.8976970549491,569.4003116849427,0.8674095913234372,1190847994.0,0.06561957297381078,96527.43135168821
240,110.0,366.0,283470089.0,3.6425734887161507,84.0,11.616739474934747,1031.0,90.17893918329838,206.53509154315606,160.0,53.0,978.0,42.89608178450312,248.56610980096772,2.7192558983736546,283470089.0,0.12252149004757493,19128.366902846894
241,309.0,1049.0,20479664826.0,4.978050212421648,485.0,2.0369832144236737,1248.0,240.35002244428748,758.4301780992131,847.0,16.0,1232.0,193.52136803267138,807.7677659401706,-0.6341329240294994,20479664826.0,0.0406410863671615,77272.42864037034
242,303.0,1046.0,9639846450.0,5.0127372579419065,583.75,1.4592621159625425,1280.0,278.4976429595266,709.5467076923077,815.0,20.0,1260.0,244.01713995817036,770.2086210891176,-0.2522093402321993,9639846450.0,0.037331245443786985,89764.78960300687
243,983.0,1078.0,1175124829.0,2.6308699184848154,45.0,4.750829519397373,1135.0,30.150504155788806,1034.6669708029196,1040.0,856.0,279.0,18.99510172736754,1035.4681004472304,-1.0780574165420738,1175124829.0,0.20482910650540787,1658.4465733057168
244,208.0,1067.9,1672911362.0,4.164409453646003,795.0,1.1660137860459052,1152.0,371.7910460643316,673.5226455787204,794.0,40.0,1112.0,350.45453550125427,775.4573247735375,-0.13611432898308867,1672911362.0,0.10049584444728125,147701.3084375732
245,210.0,517.6000000000001,233380923.0,4.231719537233841,140.5,5.864015135657579,988.0,99.35032301180667,347.4358208955224,319.0,89.0,899.0,60.38090489315722,373.27187722671823,1.4962846901365838,233380923.0,0.06806861216306526,18620.2446870127
246,256.0,1060.0,780059392.0,4.6445897061426,639.25,1.6558625296907759,1164.0,301.64077687958735,760.8855633802817,968.0,80.0,1084.0,260.92351648351644,828.6567443761018,-0.6047510154403183,780059392.0,0.061450791013687764,107725.15943947133
247,76.0,683.0,535315322.0,4.8390745777162785,236.0,6.78925346818745,1759.0,185.08944038294794,313.1739266687559,245.0,7.0,1752.0,103.45837118562305,409.58254003080793,1.8755981877917507,535315322.0,0.04414611723802872,69679.94875296106
248,72.0,833.0,299113860.0,4.820209386524732,285.5,3.7495529293596226,1075.0,217.13391561797738,314.7959667852906,211.5,13.0,1062.0,139.52128614540464,421.20108721593556,1.3535413430629837,299113860.0,0.047366562114349,78313.85516760033
249,998.0,1092.0,26895310389.0,2.5964174076809208,38.0,45.128501411488855,1188.0,51.10695446468708,1038.0502563685195,1063.0,11.0,1177.0,16.968968139040907,1046.16540225377,-6.2912668654039186,26895310389.0,0.23541409970323385,16913.71412604317
250,236.0,1069.0,46003712398.0,4.475161583138979,659.0,1.743453592134095,1779.0,313.8968227850112,776.0655516928184,1003.0,16.0,1763.0,270.07298480802336,848.7675818128063,-0.6660436908989458,46003712398.0,0.07972354041138881,118128.66741208013
251,908.0,1062.0,20258772561.0,3.1619930396302873,106.0,2.9127521696458167,1427.0,53.41051961426914,984.2713613671275,985.0,388.0,1039.0,43.56389488622435,986.1456899771956,-0.06775787060529709,20258772561.0,0.12333996749063827,3693.2090531005974
252,1015.0,1088.0,19005554014.0,2.5078937973320032,32.0,23.24111104413881,1149.0,65.99518502283746,1026.5280816095212,1060.0,33.0,1116.0,13.982778271927202,1037.8376831743033,-4.52844057692063,19005554014.0,0.2648532641455757,23347.154283681637
253,124.0,391.0,357363668.0,3.748989046575855,84.0,11.676115542743814,1162.0,95.03901257372672,228.11579609817494,183.0,11.0,1151.0,41.097925995660916,273.7994822722515,2.787518168238369,357363668.0,0.11410315191819645,22929.34006304884
254,230.0,497.4000000000001,537463763.0,3.7453340522409317,90.0,12.960583316978534,1270.0,101.33109608791779,336.5663278603075,284.0,162.0,1108.0,43.67914072672525,374.2645513422981,2.9806698400691958,537463763.0,0.11438920748138451,26797.061342079636
255,262.0,1070.0,49040328322.0,3.8774415118305994,318.0,3.0077659713336224,1746.0,260.0181813685508,862.4257320380351,1037.0,0.0,1746.0,182.1346836122083,917.4533485513298,-1.282554972558855,49040328322.0,0.14800907675511119,97942.50348670708
256,220.0,1080.0,29855843718.0,4.439347246795948,783.0,1.3596824023900325,1178.0,349.22175712901,574.1917384305206,348.0,54.0,1124.0,318.1260374124061,683.0969948922806,0.45149853973027476,29855843718.0,0.06255226383019781,136925.35194900108
257,151.0,758.0,3139441794.0,4.476297866056933,183.0,4.965362218579428,1212.0,182.6492647861546,333.12306349552694,230.0,12.0,1200.0,101.124162326694,413.82935439926644,1.7163670434980864,3139441794.0,0.07202647090736387,60283.75912986876
258,116.0,411.6999999999998,731844637.0,3.9922474353010373,98.0,11.220774365926596,1173.0,106.8811528730142,233.90084436330443,183.0,2.0,1171.0,47.6378012089967,288.973662884991,2.711309871307611,731844637.0,0.09633500788775125,28796.172847301656
259,22.0,236.9000000000001,87272035.0,3.3586176403112336,82.0,11.41032944981042,917.0,75.18428013639944,102.04631083202511,61.0,1.0,916.0,39.057306867882964,151.1096536300671,2.6091917071151385,87272035.0,0.14570194700268707,12420.677865772563
260,1026.0,1119.0,26902125291.0,2.6478892410421127,49.0,3.27933669422773,1248.0,29.446240249694025,1072.8142294183158,1073.0,900.0,348.0,20.375240186247243,1073.4629384190878,0.03979715615755881,26902125291.0,0.18903880420196165,1392.3093169274068
261,277.0,1067.0,8348959958.0,4.680940059308162,617.0,1.737898197125394,1374.0,295.85657609666714,766.9093326684949,953.0,0.0,1374.0,253.99524873255226,832.9697515500931,-0.591329901445265,8348959958.0,0.06836727545746331,105688.68246338748
262,528.0,1079.0,8793230723.0,3.6812461109630816,75.75,5.5300939427168085,1155.0,158.39488392992536,944.5870215950396,1037.0,103.0,1052.0,74.53815830688374,969.5619233330331,-1.9536033685405736,8793230723.0,0.14320816423671787,47805.68181146265
263,145.0,1013.0,213034759.0,4.27870199808699,757.5,1.4540793841400466,1081.0,341.8978066128552,663.733153638814,878.0,77.0,1004.0,307.89501236004065,757.7715217961697,-0.5630402004490498,213034759.0,0.062430525788100925,133675.98000595754
264,865.0,1125.0,6307370321.0,4.3811808612244505,126.0,9.551605387933172,2168.0,121.332575265504,990.8543799772468,1020.0,106.0,2062.0,53.00655533854969,1012.4666053004868,-1.3791905365770367,6307370321.0,0.07331818095734138,43296.22452859736
265,129.0,427.0,182584530.0,4.221220618379425,136.0,9.263965927685419,1081.0,104.16649210715508,266.78188443519,233.0,29.0,1052.0,58.50955343017858,308.29629568713466,2.1919733301242568,182584530.0,0.07041355835567378,23874.032071618094
266,65.0,840.0,17041629928.0,4.352365739173248,187.0,4.945087937254854,1330.0,214.26007200100335,261.7597047837631,131.0,0.0,1330.0,112.82754472554657,391.64155221681756,1.7916102883871803,17041629928.0,0.082477227296509,84864.96237431544
267,184.0,461.0,1362264558.0,3.9126326503156568,108.75,13.015447955751933,1587.0,101.74257047721066,293.6184745487071,243.0,34.0,1553.0,50.452636236788074,332.8231177056327,2.806496292266258,1362264558.0,0.10139659135903564,24559.419082987686
268,313.0,1237.0,24044767360.0,5.462217348285441,588.0,2.3740896369146434,2043.0,322.14195491627737,804.956232035537,924.0,79.0,1964.0,253.6707836159412,886.2088141006637,0.22243366339735132,24044767360.0,0.030516193271181363,137411.52669685555
269,199.0,1251.0,86960398469.0,5.158002766621906,759.0,1.9513891215329686,2142.0,371.0047538351064,822.9810869821787,1012.0,12.0,2130.0,300.9303391126272,924.8079071368691,-0.3762823519717864,86960398469.0,0.04427013451647054,177971.7955725074
270,451.6,1202.0,7807468985.0,4.897805651075352,342.0,2.831290569811942,1772.0,226.87667536967447,914.1175296465892,1006.0,189.0,1583.0,156.017479338843,957.4405350646101,-0.39215361520672426,7807468985.0,0.062241787343683505,81081.52017762404
271,44.0,222.0,296259105.0,3.5402250746380437,87.0,16.51037092542297,951.0,62.353979016991055,142.64970706136293,133.0,0.0,951.0,36.39826987207897,174.50253950460248,2.9135074107650634,296259105.0,0.11070673067236929,10102.19736886269
272,223.0,1061.0,8522966139.0,4.489415254147623,521.0,2.290636839449001,1178.0,285.42720683364536,798.7391684901531,975.0,5.0,1173.0,223.84676240010927,863.7086660840615,-0.9930200393249572,8522966139.0,0.07083896978199561,108008.40058836767
273,1037.0,1123.0,30070216104.0,2.5139142193433353,45.0,3.1489346391527753,1212.0,26.848260176353154,1079.8982142857142,1080.0,900.0,312.0,18.867118705595963,1080.4267923958143,-0.03917141589114724,30070216104.0,0.20497863701246094,1141.9005092335847
274,116.2,348.4000000000002,79885474.0,3.3917064894884046,65.0,15.372826139528504,1184.0,98.08714385640745,209.78966455122392,156.0,53.0,1131.0,33.74880727065647,269.12011022255706,3.3811393415192046,79885474.0,0.15879464971901408,28413.930373686202
275,213.4,558.8,24236280.0,4.152117517296585,171.5,3.4449062924833487,804.0,111.04006530612243,345.2685714285714,302.0,117.0,687.0,76.36405983127166,372.1465149258133,1.040530831833372,24236280.0,0.0742204081632653,19282.642155102036
276,155.0,662.0,16017730778.0,4.322802349705817,136.0,6.423139544875142,1255.0,157.5363101095328,317.5138394132775,236.0,1.0,1254.0,74.00417441589624,390.5948628324886,2.0459928655230986,16017730778.0,0.07708898894946895,51749.308652170024
277,183.0,1054.0,2879090056.0,4.152004613631948,223.0,3.2581986930851645,1161.0,248.74265574116697,401.55706862569434,243.0,57.0,1104.0,166.97076732345886,507.87474312418624,1.3826376728953702,2879090056.0,0.09168024424127462,96688.67534019757
278,662.0,1220.0,34799304502.0,4.502231347784102,97.0,5.082465052538725,2173.0,138.43123384816494,1009.2658731372969,1042.0,202.0,1971.0,62.80805593244836,1031.9000028109458,-0.6386840614528141,34799304502.0,0.0803756593428222,46200.01312163979
279,916.0,1095.0,21453511435.0,2.913209509192858,38.0,12.441164407658412,1175.0,80.85444387986793,1020.9588803567005,1063.0,259.0,916.0,19.014755554239454,1030.9433846354063,-3.1479274508279396,21453511435.0,0.2188505322546234,20487.226944300033
280,195.0,1027.0,718528452.0,4.784455717920652,598.0,1.796563005946459,1165.0,294.69444750535655,504.6121212121212,335.5,132.0,1033.0,249.11914471856772,602.4061400548285,0.6531591211616541,718528452.0,0.05291347821650852,108259.76470156106
281,148.0,654.3999999999999,44109359.0,4.582430840581572,235.75,4.446173930331288,1094.0,165.14952662721893,352.87307692307695,284.5,100.0,994.0,109.34136123257251,411.88758268395367,1.3525174051191309,44109359.0,0.05289940828402368,45131.972352071
282,307.0,1110.0,65210289344.0,3.4721053096965213,59.0,4.673527269127857,1205.0,211.0903967470168,946.0071665242358,1070.0,11.0,1194.0,102.99080854101088,988.7771059646553,-1.8430903795400944,65210289344.0,0.15870913298365008,82750.6061646262
283,402.0,1073.0,41373303638.0,3.017072857899046,37.0,6.263691398165428,1536.0,172.01207267077677,947.3303577655346,1047.0,69.0,1467.0,55.26097726982527,980.708728238257,-2.2117778890060653,41373303638.0,0.23187827903906016,64354.80289852369
284,236.0,1053.0,10485518405.0,4.7244886089331235,716.0,1.2875708135198998,1140.0,320.8099486225152,674.3414647427171,719.0,71.0,1069.0,292.9285603223501,755.6131147254612,-0.1336109578480272,10485518405.0,0.05571425659419006,116214.76807375978
285,137.0,1129.0,35365302768.0,4.287063655390556,556.0,2.3923609891067286,1447.0,335.2693057857571,844.5252135709055,1076.0,0.0,1447.0,261.4407191841609,929.0855557639546,-1.062907422704645,35365302768.0,0.09923154687502699,149977.13357223288
286,137.0,1052.0,3781482922.0,5.032630375325556,733.0,1.662892627453211,1745.0,334.05400993787936,506.4753298015997,341.0,23.0,1722.0,288.9702513884318,626.737362715864,0.5148273360474519,3781482922.0,0.04303148986218892,136282.4621263974
287,453.20000000000005,1077.0,12564099856.0,4.511775660216814,209.0,4.321602636420169,1524.0,188.44643404732471,896.20023395032,1004.0,18.0,1506.0,111.6200967468433,929.7968122974695,-1.4899938157158001,12564099856.0,0.07473161219691732,61347.25282592751
288,1007.6,1094.0,1345466819.0,2.482808216286413,45.0,2.8337278505489127,1146.0,26.804671427577958,1050.9211175020541,1053.0,952.0,194.0,18.739458265898854,1051.456250010486,-0.19661297427537833,1345466819.0,0.20613818615896817,1125.0504743469162
289,776.0,1079.0,1725165071.0,3.4716055049836427,64.0,10.658026767345069,1178.0,103.39904601504078,983.986735870819,1042.0,60.0,1118.0,38.611033260107156,997.4491893006117,-2.7491257211557856,1725165071.0,0.16055110557690747,26674.98886673877
290,95.0,944.0,4111501778.0,5.1170618475351155,491.0,2.3286472184886597,1292.0,275.16260979802814,399.49180641458906,250.0,1.0,1291.0,213.27849660056046,512.0185200424062,0.851032368844077,4111501778.0,0.03831179668530721,102569.26147402439
291,40.0,565.0,749714624.0,4.2397979285323855,137.0,6.1318636347898146,1132.0,159.42952676637918,204.46980527483362,119.0,0.0,1132.0,78.60448497738136,303.9698362109356,1.9829204056021552,749714624.0,0.08113629607280382,50589.76005697467
292,1011.0,1092.0,15760935505.0,2.6886955553398857,40.0,24.102210451144785,1185.0,58.61949120386983,1029.0339898782656,1056.0,119.0,1066.0,16.993494105930285,1038.215733743937,-4.597802960612977,15760935505.0,0.21916638879389483,18980.957468679422
293,224.0,1040.0,8604916028.0,5.15713112885213,541.0,2.444291286194566,1766.0,270.99440259569803,549.7492635024549,442.0,71.0,1695.0,216.16247594970199,634.3350238760131,0.7489199753056174,8604916028.0,0.034817534332903535,100156.66979429038
294,860.0,1095.0,46314381641.0,3.1167046407250996,45.0,9.943624059706352,1266.0,126.33731514063675,990.6503774422736,1060.0,117.0,1149.0,24.388222839391545,1014.0485399662275,-2.8769255943909124,46314381641.0,0.1906054318403377,46906.27108111863
295,133.0,1049.0,3744054863.0,4.3705349454304,265.0,3.0425192069619436,1197.0,274.5069546527064,375.59429077531,203.0,22.0,1175.0,188.90481451483265,505.0538200555913,1.3109555915037916,3744054863.0,0.07829430729563648,114008.28988973748
296,1002.0,1098.0,61358913533.0,2.91496526059949,44.0,97.8852646692329,3971.0,44.14947400986017,1064.0728422466377,1059.0,286.0,3685.0,18.8876973537613,1069.8428227074935,6.313289374709276,61358913533.0,0.19750817036055998,12312.651691899251
297,265.0,1089.0,28968445820.0,4.068054957021723,287.0,3.1153601749387767,2040.0,260.88705444059616,874.2927426336687,1046.0,4.0,2036.0,180.28094736343076,929.950090805137,-1.3179650700377428,28968445820.0,0.11809815964999437,100419.37156658011
298,37.0,330.0,49995724.0,3.8695880973020707,178.0,3.63216265700625,659.0,98.50004814607335,156.33774319066148,126.0,15.0,644.0,73.72196119524067,197.2490258787524,1.0374680948534392,49995724.0,0.09254765401444381,14465.688264167511
299,66.0,287.0,317174197.0,3.702351153120978,80.0,24.186702995039784,1547.0,92.45352328785656,170.94442392909897,127.0,6.0,1541.0,37.16207888292269,241.99678521553315,4.163255204477365,317174197.0,0.11485683591917595,29340.44798220138
300,273.8,1075.0,405934270.0,4.933771313481798,535.5,1.9432131699453408,1154.0,272.98912009512486,778.3482758620689,926.5,27.0,1127.0,224.78814198173197,836.592297606064,-0.6570069168844593,405934270.0,0.04466706302021403,94060.63387633771
301,147.0,1051.0,56148810067.0,4.4708386374140945,833.0,1.1919345515580386,1566.0,382.1548572864436,572.9142161745472,384.0,10.0,1556.0,357.903523427621,697.3770760242028,0.18236939535351054,56148810067.0,0.06655969795245943,158104.08706917093
302,127.0,1078.0,5991836345.0,5.362277752784737,755.0,1.4696834867936883,1249.0,344.0873779012521,648.8921531819035,717.0,2.0,1247.0,300.09158512352616,749.9350040668596,-0.2187121318455953,5991836345.0,0.028861315472156975,141341.4838637137
303,246.0,1073.0,50200587199.0,5.1497621025415175,726.0,1.5932255541714349,2069.0,337.64069236561204,662.4435926643125,594.0,0.0,2069.0,296.3143836892465,756.1916440108339,0.17773787707032815,50200587199.0,0.04138411620550501,132994.2890098061
304,152.0,323.6,21682655.0,3.050590827876044,67.0,6.62759680639423,596.0,57.3908740744215,214.84987893462468,185.0,120.0,476.0,32.03713623533444,229.12960372388252,1.9308443522832275,21682655.0,0.17394133752323107,6339.904824440547
305,48.0,1004.0,5256902441.0,4.015828489045897,134.0,4.81149353516642,1192.0,233.50353301751008,247.7929338804147,108.0,0.0,1192.0,116.68231400985685,405.77557566112,1.8412205289923402,5256902441.0,0.09844964561146025,103252.47972204977
306,78.0,230.0,94979079.0,3.3224775704100247,71.0,12.093614804864337,851.0,52.355284703235704,146.89220515792525,131.0,7.0,844.0,30.231217577243918,165.89813253801296,2.2899313582818466,94979079.0,0.13321333289558393,5944.870443442119
307,813.0,1092.0,28700322565.0,3.4006163534999505,56.0,10.360487366379788,1210.0,95.31493864447121,998.9511752136752,1048.0,78.0,1132.0,30.840916140585968,1010.9852914050342,-2.7529154271478125,28700322565.0,0.15513795545490708,24187.808976539098
308,28.0,936.0,965956118.0,4.943591406954395,575.5,2.0522842232547878,1175.0,301.5458204446053,353.42691532258067,183.0,0.0,1175.0,246.02193079619778,493.39286747315987,0.7630886651685942,965956118.0,0.04619262568288242,118525.93719895248
309,97.0,550.0,4547242447.0,4.103755416600807,111.0,7.803303540508228,1265.0,155.5850247911557,244.75053083923154,159.0,0.0,1265.0,63.69052032855114,339.0360766183093,2.3496696601370095,4547242447.0,0.09683526884710579,55042.63890265047
310,932.0,1064.0,4992703120.0,3.0620132651496124,73.0,12.910147326938999,1138.0,42.33024691408005,1000.7653923541247,1007.0,501.0,637.0,30.379434938976313,1002.2814136724072,-1.5496274940483734,4992703120.0,0.1369954131225988,3036.661659453704
311,59.0,189.0,110556577.0,3.043595837275007,50.0,20.21073067312535,878.0,49.42596037194814,120.77186387020183,102.0,5.0,873.0,22.465771037479954,147.90221330739695,3.5568963715831057,110556577.0,0.1740695541574032,7289.22159854419
312,236.0,1303.0,11114812588.0,5.429569334596415,788.0,1.5014779133822491,1438.0,370.0962821126482,800.7034242600116,914.0,95.0,1343.0,320.2557419029276,897.9733334910655,-0.21857627372462018,11114812588.0,0.02725305593740621,165230.1340393482
313,132.0,1107.0,38317596349.0,4.988544284384454,797.0,1.7132407837582018,1985.0,380.3876151861158,757.8244568615193,998.0,0.0,1985.0,323.06651349836847,865.2308933731481,-0.4935683121052394,38317596349.0,0.05395830897525709,174326.59142983938
314,106.0,407.60000000000014,102813760.0,3.7981570675740564,89.5,6.583062835050423,867.0,90.40695489530432,213.52048929663607,174.0,34.0,833.0,44.80235067886487,250.76489714300868,1.9553719040455528,102813760.0,0.10233743886130048,17292.034289668845
315,70.0,1039.0,3091934986.0,4.236612426146717,863.0,1.7037699909390982,1433.0,398.55719854012773,418.84914245712287,128.0,15.0,1418.0,345.99617070530365,600.6195014782191,0.7244824987924744,3091934986.0,0.09133368619584092,185309.18141887724
316,213.0,1040.0,4629906805.0,5.127935389252504,666.0,1.364172499832829,1295.0,319.1429909680587,644.813366960908,705.0,8.0,1287.0,283.5806167321426,728.5396426350103,-0.11572637796943154,4629906805.0,0.03425080866290557,114985.73267928608
317,140.0,1072.0,10051579782.0,5.2134043300540345,811.0,1.848201110537137,1968.0,388.2171050347467,610.1474142623844,497.0,7.0,1961.0,342.0427308644041,739.711863381571,0.30471457422405945,10051579782.0,0.037644439926995114,174893.77369636242
318,600.0,1081.0,506799206.0,3.825849506031995,118.0,7.421964121043117,1129.0,148.02631533990933,940.7393715341959,1028.0,132.0,997.0,60.68393892416489,967.875129432383,-2.3304585603415346,506799206.0,0.1088728000792672,51791.70101919837
319,99.0,1022.0,270619861.0,4.390102779760679,818.0,1.178568289582022,1102.0,392.5696672636441,601.5203883495145,899.0,25.0,1077.0,366.97539412202684,724.8968604239,-0.22646403182209024,270619861.0,0.06557828259025357,163648.68065227638
320,238.0,1085.0,43052551136.0,3.1202786621535394,37.0,5.499737631404734,1277.0,210.91181459910752,932.7627012801642,1055.0,5.0,1272.0,81.43674695998793,979.8877520418057,-2.056948048959578,43052551136.0,0.21746562650197376,90133.7497020746
321,178.2,1013.8000000000001,354218488.0,4.864610744009631,635.0,1.7727568196834984,1086.0,291.67271277927904,492.6179664363277,332.0,71.0,1015.0,244.98002845002375,591.3313304311357,0.6322120823823619,354218488.0,0.044792816777743244,107000.28149359413
322,115.0,1040.0,900461522.0,4.503173255457525,317.0,2.85226629832475,1092.0,271.7374632017457,379.10140845070424,219.0,11.0,1081.0,193.91404396880003,503.6378986511504,1.2122825559197674,900461522.0,0.06283340607022414,109933.2550684388
323,1020.0,1105.0,11098631898.0,2.5185421829838224,43.0,15.83571896854974,1233.0,26.833366376683543,1063.1580342577488,1064.0,610.0,623.0,18.321449164344404,1063.7620562304774,-1.1737546436992259,11098631898.0,0.20939092151694255,1284.7064688927903
324,141.0,1035.0,14365759785.0,4.5562759501120755,805.0,1.5811871270677555,1660.0,342.10609285127373,484.22264209950225,267.0,18.0,1642.0,301.78496350380794,611.8750452429916,0.5988309636863336,14365759785.0,0.0604084526246317,139919.50386929043
325,85.0,251.0,139015008.0,3.5642977934626687,77.0,19.34248943389947,1020.0,71.97210135801869,176.79528105482305,151.0,2.0,1018.0,32.659107814202414,219.62605276568422,3.6646656022513273,139015008.0,0.11909355298700061,16979.031650181252
326,312.0,1047.0,1480469700.0,5.282720829964113,487.0,1.8276700221599835,1184.0,237.6468244998461,666.401403508772,639.5,82.0,1102.0,191.0240293287394,720.7378529198941,0.0461924459513473,1480469700.0,0.02738319482917821,75372.2220331179
327,987.0,1069.0,3178043710.0,2.453195042049856,44.0,3.03863055551777,1139.0,25.83933270144862,1027.3630319148936,1027.0,916.0,223.0,18.220036897915318,1027.8766894413009,0.06423947955563779,3178043710.0,0.214146584285876,1055.6893514457902
328,775.0,1088.0,52131380082.0,3.8213923357892714,89.0,7.7020855257004905,1792.0,100.16247250628598,985.7482618716547,1035.0,56.0,1736.0,49.38522887332336,996.4926404486074,-1.8286203551413867,52131380082.0,0.11705082602074605,21297.946685249164
329,204.0,1072.0,8964940804.0,5.224539712445054,700.0,1.4418647988904287,1226.0,314.6046007072021,617.1224614699828,539.0,13.0,1213.0,275.17020353313325,706.2580743540383,0.15204175412711546,8964940804.0,0.031448673408859554,117960.33513950396
330,149.0,1084.0,6525844864.0,4.475854432433339,851.0,1.1922940056927267,1152.0,398.0303989062327,668.0833018511522,927.0,15.0,1137.0,372.79337979916716,785.0754672215239,-0.22822841661904827,6525844864.0,0.06805822545542357,170008.19102075623
331,114.0,1073.0,3807655409.0,5.104879635196442,794.0,1.3792795128433084,1182.0,367.10918387930013,649.7170694864049,817.5,0.0,1182.0,328.3633267850077,758.4026193794236,-0.27093338687116264,3807655409.0,0.03825275417347414,153042.2626995692
332,107.0,1028.0,3464156535.0,5.049344892208449,627.0,1.9022842585318025,1177.0,312.95067389402124,445.0153199439514,269.0,0.0,1177.0,257.61530203170247,568.8600279804422,0.711182259347927,3464156535.0,0.03881811940580482,125563.09644909194
