,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis
300,22.97850519685204,0.042104749279475676,148.67155510449382,1077.442569524642,1.2428466506391642,1397.6899550346561,0.00782845744311724,0.0066931781697624326,5.235315545477952,488.34698776394004,0.8922484056825617,0.9381962864721486,0.09216791403626025,0.9545805646641049,1021.4466628768697,0.00642850358026266
301,5132.727417362463,0.05617919856204422,240.81832298678867,753.639496518509,2.0774814437969953,1863.9802758018839,0.020181299450504855,0.010303078442398993,5.506488884341688,62413.25133308953,0.6797109685600026,0.790214332971992,0.4516701307619304,0.8493679945507566,613.5720712315247,0.008758841697438898
302,264.375225472241,0.027273505957953637,220.4876418115528,905.347776987077,1.3559458775700501,1320.5440961279019,0.027799378408340184,0.018638225946186686,5.837879136463295,8206.510103438133,0.8448098585311095,0.9089760436672394,0.13752523342357859,0.9344989914465797,832.5246282194073,0.0171301490637038
303,2599.3803639369007,0.0355557796590953,207.5883814800175,916.3287910882689,1.8035008651740587,1813.2653431201577,0.015141768919821878,0.006213180491121547,5.987992280814774,54013.45874659189,0.736016482851867,0.8313895922963016,0.33647136420687873,0.880395179399093,793.7403334538837,0.005073166345976579
304,53.161634677731385,0.15352114326693908,11.337546614534395,40.78214105781055,1.9145538168999303,55.26439070288713,0.16328336671982652,0.07341648896585877,3.853059528114704,254.95070411900466,0.7286714276280274,0.8288321847643881,0.3687623240170066,0.8725112643997904,38.39716174529094,0.06104677139754387
305,2229.551071607716,0.08738932794370871,163.9587922376588,281.13749076214333,2.059383044333909,550.5737387942326,0.18368969899181867,0.07964327227433196,5.0135101438196665,17717.501770230123,0.6862659789907476,0.7977887054843863,0.4339639690289677,0.8513758540011024,244.6109121853801,0.06551048603735311
306,350.8052867347469,0.12311234310236764,10.686913531492193,54.277387933573856,1.8315013364616783,81.6189311265745,0.08498538832457948,0.04512209630462864,4.176145200431967,2060.6842653349477,0.7155933559944045,0.8246439159218064,0.31980619167281243,0.8677870759398079,49.65412352085871,0.03879072568000223
307,3076.301354956126,0.13635479640479614,44.371506919881654,1418.472594630149,1.9080745694443,2824.872279054528,0.0017504577561948185,0.001093586286803602,4.422879520309632,15493.422713299664,0.6849135824623513,0.8033174446635987,0.3496805658368708,0.8533744715511737,1193.0261443313325,0.000982669540187547
308,145.3106284446436,0.04115390078134086,186.04965953718053,420.71778414642364,1.5396612707092716,565.0982432813219,0.28230180121492204,0.10903224348220492,5.517484596111378,2908.084512041773,0.8206969499274808,0.8851388027295285,0.23389543446304387,0.9213705586988096,396.2935233103789,0.08943839386229882
309,2832.0610456491,0.08661596885747441,90.19884183181503,206.14554680039515,1.8302143062231018,324.0124323030386,0.07951214925748332,0.0305021193498945,4.982231301151637,23724.845211171505,0.7222896486870997,0.8247841642684919,0.33595084484657034,0.8729901244606016,188.3094075433877,0.02449283912164432
