,HLH GrayLevelNonUniformity,HLH GrayLevelNonUniformityNormalized,HLH GrayLevelVariance,HLH HighGrayLevelRunEmphasis,HLH LongRunEmphasis,HLH LongRunHighGrayLevelEmphasis,HLH LongRunLowGrayLevelEmphasis,HLH LowGrayLevelRunEmphasis,HLH RunEntropy,HLH RunLengthNonUniformity,HLH RunLengthNonUniformityNormalized,HLH RunPercentage,HLH RunVariance,HLH ShortRunEmphasis,HLH ShortRunHighGrayLevelEmphasis,HLH ShortRunLowGrayLevelEmphasis
125,953.5796315431991,0.2711612707684477,1.4466320039905143,43.843591436546845,2.461675150347531,105.69611783558321,0.06324584819151222,0.02704321428313466,3.2722769320652008,2170.613159300925,0.609646485764906,0.744078765057786,0.5805344529548941,0.8050745605144396,35.54316932023593,0.022199954871622015
126,2749.1998204022634,0.22776082238676595,2.6519028855993487,135.29360046617262,2.4764618808974865,331.22147661734056,0.01979430779447341,0.008414613360028229,3.6042864897396902,7426.847058376393,0.6114520013450498,0.7398703480033214,0.6124685923481817,0.8082955922268293,109.84168470694979,0.006925033008176516
127,69.32644850603187,0.169346920008327,4.593244769559782,62.28190429513257,1.740575503313004,105.64318738707271,0.04084191481031765,0.026324253657949666,3.6479715843915366,299.87029513846124,0.727395755946785,0.8357715903728173,0.2731728798935386,0.8749610661655095,54.90638668129408,0.0238081246146543
128,96.2224029365482,0.11158135933364845,9.361365877719775,99.28532453488893,1.6341951503074421,158.50181168651113,0.028506507571762145,0.020110341741063468,4.108719648567048,676.849751978063,0.7810877131607217,0.8630506905331378,0.2625683586040766,0.9029933826774799,90.20901099696235,0.01874431687421345
129,450.87702538690576,0.2372090369866821,2.1813452273086296,58.74071565376644,2.140569963355385,124.08884965752533,0.042254426886704374,0.021248543298178216,3.363619988383613,1288.0604355996195,0.6674736565788474,0.7927753588130947,0.4439337888242226,0.8383983838073678,49.48109475903585,0.018222292145065464
130,871.3285766021256,0.21080461089561542,2.115825762501306,44.34695134151602,2.1931835188662023,95.07230921376988,0.06074676546203555,0.03046410559548895,3.4989761517181646,2675.051015558529,0.6424795262598839,0.7690017462998482,0.4692747504319789,0.8269559615934329,36.95744844848291,0.025991239010780598
131,7353.703694747602,0.20682249107668654,3.588608737052302,244.15666927908302,2.3886940492708355,578.2445708343488,0.010384450278148336,0.004534724994046369,3.7512251556162877,22327.265758976017,0.624428520922466,0.7505601826406798,0.5767593360536079,0.8165962738902933,199.94033007478194,0.003759297419670906
132,169.7121244652719,0.18777219984567134,3.698427703682823,76.66777987055299,1.9452313899596578,146.06736384129397,0.03305943784522495,0.01881312963942785,3.637165294709512,629.609867367638,0.6882057098877137,0.8062169766005627,0.35184687631602585,0.8511560607351031,65.77619495176697,0.016502929780543393
133,426.03407334728763,0.23860998103023215,2.0925046315428277,57.93141312656053,2.101303449887469,120.55397180683653,0.042372781951756575,0.02188429438783502,3.326615178342208,1170.7728570453253,0.6505481915004794,0.781601833749073,0.4189768256219408,0.8318030049772557,48.353854087415165,0.018708542923663866
134,17358.938154714157,0.2021530446362182,3.438101702127244,213.977243561877,2.5386909865334113,537.5016048596797,0.012477846700803454,0.005050925397042599,3.820320471780918,52553.1655424443,0.607883005555081,0.7353583410219697,0.6449376802174751,0.8058614154123667,173.08558219495916,0.004109920778002318
135,14462.820434061465,0.35692972070303786,0.7986042569462787,91.19310460129245,3.648216858322042,330.4165430267409,0.0411069913810855,0.011399944402497326,3.1959846179773503,19671.397391320523,0.48021648010482826,0.6364113694490217,1.0768691751675872,0.7140131554015026,65.32628383207793,0.008189830137153393
