,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares
368,1280.477341459184,1060394.4309329116,-19095.469966645305,643.0951512815171,22.765821977532077,0.9310502141400184,2.093607065396979,2.4182698369683457,17.816504377078527,0.6237219240083084,0.5976137086418531,0.9902791817066574,0.9617324002087884,-0.3014656547321057,0.9167227450991734,0.3946697613832171,33.54659728603354,0.09629237646685748,5.486036964781458,0.945343307637936,0.2292232540564632,67.0931945720671,4.078128563470224,166.46524331476232
369,1142.379575566988,6237.281592986235,-142.18870179362168,4.7899921123713565,1.5347555564959632,0.47423428311520305,0.6435673168997869,1.3390616249403249,1.1151867249818357,0.7219794031019364,0.7127454514319662,0.9989983629396786,0.9835159649403853,-0.05329576807168575,0.37258551251057914,0.4765370447930331,33.78706238029639,0.1804938007815594,3.0294710785157544,0.756193438479154,0.34230694061116174,67.57412476059278,2.194909362186159,1.5811869172168298
370,1709.6219710797886,43956.44761121554,-807.761238950928,28.602315089850286,3.064414681609232,0.8017426517071914,0.8819395859511782,1.720827533493387,2.2415039806678583,0.6871095737253726,0.667040481549611,0.9992821308706111,0.9868719608754147,-0.27759867557894574,0.8762482094711496,0.43728843783618715,41.27028812439941,0.06553161876561565,4.931730094397157,0.8298244431358239,0.16453506844348972,82.54057624879881,3.759083208514283,7.916682442864879
371,44.107060113453784,1010.1683160364447,33.20508486073017,11.978714050632663,2.111394968313219,0.6983122013111137,1.048167014450851,1.843036795812623,0.99121357114349,0.6063536665815055,0.5723719472217611,0.9943163613821369,0.9499586775850166,-0.18206841475440808,0.7880461156679259,0.49122845527029724,6.4528383247002665,0.044134839460418254,5.120081902277034,0.8236572074982917,0.10695430435246565,12.905676649400533,3.6511205743633135,3.52252725473647
372,1032.0399874961565,450862.3080248664,-9546.886513167134,328.13165543504914,31.61578429031546,0.8193324284261223,3.0501232180287583,2.882426953896165,20.246539467878556,0.544446524193019,0.5063873219508979,0.9809648962341332,0.9358559902664815,-0.2880518097976834,0.9070875588118531,0.3431651220770891,30.949893387578648,0.08298143590975639,5.805647186126957,0.83564659155939,0.23251336956518878,61.89978677515731,4.296898122448964,89.93685993134116
373,405.3919146508521,530140.8742762357,7776.501407746838,424.3472219719496,61.307781472293314,0.7430482702658932,5.440573249185262,3.9203602950900813,30.36479938973457,0.3087978104788929,0.22657054227780796,0.9808333954952798,0.915685982188071,-0.1591477388115558,0.882347153355494,0.2281627292642755,17.734988842943643,0.0021834522592242564,9.602320838214663,0.7528760841456544,0.007513692204617823,35.46997768588729,6.131334504904564,121.41375086106065
374,1441.94405453673,1264760.2441945865,-20669.342547507313,507.153271454407,34.71575268465253,0.8722321063568936,2.7761687726485595,2.805231095025664,26.500712794440123,0.5661067977489199,0.5305985165756419,0.9888726314397455,0.9560927939167817,-0.24731105679220436,0.9094234080490161,0.3795113750216194,36.38447356376575,0.049381045328910154,6.60526211898312,0.8878384295025266,0.14987932031035808,72.76894712753148,4.702384981283916,135.46725603476492
375,1374.6499042090898,3911181.631805204,-16870.171332031485,1530.6781659689777,35.70098825102651,0.9542347480140019,3.33729085623543,3.154302062615552,22.991323866893488,0.48215934798084137,0.43091700387993154,0.9952628394235071,0.9649098101453691,-0.35455557472382243,0.9822247944178588,0.3529415317813506,31.63603182565201,0.010382521590033698,8.294689587210566,0.9831817026101477,0.04052868734709039,63.272063651304045,5.997582072373973,391.59478855500095
376,1043.3779781130938,389056.9435236534,-7804.20091303159,277.9211676412779,44.48083847215522,0.7131843880071462,3.7953088809068753,3.24853909689773,28.32589116817184,0.41441762788966713,0.3466690959238744,0.979976594481508,0.9288614381496174,-0.28115995052212683,0.9507113099244606,0.34297328002309196,31.382818198821237,0.010861056881521449,7.4502099447361525,0.7948107647119584,0.031434007683382566,62.76563639764249,5.194398620338418,80.60050152835825
377,575.8223688782397,505318.7358693661,6942.291266874885,502.5235789632527,50.79137690237134,0.8156437637970786,4.8350311927702085,3.755232994414591,25.864528848679456,0.3408470502136164,0.2627133910572945,0.9801238532945622,0.9162880294581103,-0.17976775663699499,0.8982105171172383,0.2534853865063722,21.514732140319055,0.002812236671089626,9.340504791833835,0.8232692343346583,0.011754514384985896,43.029464280638145,6.076376595775551,138.32873896640587
378,44.13144248789517,254.00718599141732,-22.967428709744766,7.358086851423021,2.438839458739883,0.50006466386176,1.1363041373755869,1.9300610651520302,1.1141957868554813,0.5902724924185695,0.5513051641270625,0.977695697205297,0.9055807564986748,-0.11179424505326276,0.6295193466501707,0.4756073719867642,6.549878121002869,0.057901953966532825,4.813556484899264,0.5841427665893073,0.1294653088215148,13.099756242005737,3.274639722612515,2.449231577540726
379,14.300547663712907,15.950436856921538,0.05522198548120674,2.3930560782416985,2.1013067434533146,0.06753030801200605,1.115074861716191,1.812772380286743,0.824598896158381,0.580957139713868,0.539758842599045,0.949310616596562,0.8570378601362406,-0.04923317886378647,0.4040312012079021,0.4871860150866026,3.7716477129394366,0.07242191351461057,4.1128016354072265,0.2764143072959889,0.14131405313445633,7.543295425878873,2.619103744410443,1.123590705423753
380,1139.245418148743,1049685.1181203169,-14042.850691916272,806.6765048506537,32.45525734477516,0.9227770854739048,3.0405698502971243,3.029269323629771,22.174024129541735,0.5049070148442188,0.4570366994317395,0.9899309602274525,0.9523120670961691,-0.2738433536737808,0.9418194133544875,0.36942813993851964,30.752037016488256,0.02314847886958097,7.622189881374471,0.9296589941482521,0.08796585855059705,61.504074032976554,5.373179840552516,209.78294054885717
381,959.7973423640724,1363325.6460252325,-9931.19857167588,898.6983481541477,68.36561594091502,0.85910390017441,5.488630531131852,3.8145886044391326,32.99476759271288,0.3299474270951308,0.25416633762951996,0.9798835651100931,0.9174485443819169,-0.33219200776164026,0.9835877895189834,0.24602241521626728,27.42586434204264,0.0035879720535381084,8.958635496055761,0.8891251295162665,0.01800432984973497,54.851728684085245,6.274866755570287,241.76599102376588
382,1011.8450235973962,500514.83798073395,-9510.787284293101,440.9083729202132,37.749377336820515,0.8413215262672394,3.5715788635626375,3.1571357608250397,22.43550573206123,0.48855722093029885,0.44178790099169696,0.9793151666387161,0.9282514366430858,-0.28142242198548073,0.9303438614590175,0.33614085484443373,30.183474518830046,0.035840295051705474,7.178536991908867,0.8765282110963803,0.13718395637552866,60.36694903766009,5.138957442927978,119.66443756425845
383,515.3991325375489,1959131.6967615315,28155.208261212858,991.4349802499516,25.503921567475178,0.9496089679178189,2.4998599419621432,2.7817004751581207,18.52243846181964,0.5439976199574492,0.5003453424330956,0.9892206732437308,0.9536941245360062,-0.321029254286104,0.958171635892907,0.38180491211718937,16.549843218712276,0.021137187668289488,6.987244922331462,0.9687064200095722,0.061675188489370654,33.09968643742456,5.096255016463268,254.23472545435672
